Country Name,Country Code,Series Name,Series Code,2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
Least developed countries: UN classification,LDC,Access to electricity (% of population),EG.ELC.ACCS.ZS,22.6663162775846,24.0897278368361,24.7002548917201,25.8447656008283,28.5469483947889,29.4393747707848,30.4533585665239,31.4552510203788,32.5140744195776,34.1550752507672,36.3894741142935,37.0888444700876,38.6731401534792,40.6793909367814,44.7777367015947
Lebanon,LBN,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.4442291259766,99.4841003417969,99.9,99.569221496582,99.3838170909681,99.9,99.9,99.878303527832,99.9488067626953,99.6840109542869,99.9983062744141,100,100,100,100
Lesotho,LSO,Access to electricity (% of population),EG.ELC.ACCS.ZS,5.3033766746521,6.97081995010376,6.8,10.311107635498,9.7,13.6990165710449,15.4244756698608,17,18.9354724884033,20.7150020599365,22.5065479278564,24.3071041107178,27.8,27.9232387542725,29.7333087921143
Liberia,LBR,Access to electricity (% of population),EG.ELC.ACCS.ZS,0.00999999977648258,0.00999999977648258,0.011186852119863,0.044350128620863,0.244776546955109,3,1.75265645980835,1.9,5.14613103866577,4.1,8.59968376159668,9.8,9.4,13.8400917053223,19.8
Libya,LBY,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.336296081543,99.2016296386719,99.0667419433594,98.9377059936523,98.8205642700195,98.7213973999024,98.6447525024414,98.5891265869141,98.5515365600586,98.5289535522461,98.5183944702148,98.516845703125,98.5213012695313,98.5287628173828,98.5367279052735
Liechtenstein,LIE,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Lithuania,LTU,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Low & middle income,LMY,Access to electricity (% of population),EG.ELC.ACCS.ZS,74.4183300782202,75.2086242158301,75.4275732151057,76.2897398776093,77.3062479595894,77.9725086234187,78.62705267563,79.7673580868123,80.1819942315682,78.9597975472138,82.0626212319028,82.2264399494972,82.8774238062253,84.4994464785374,84.9010756274607
Low income,LIC,Access to electricity (% of population),EG.ELC.ACCS.ZS,18.7056308820521,20.3275106497868,20.7045988763284,21.4528783288381,23.7182408338511,25.4932340932455,26.0110600073786,27.137598624132,27.973805954734,28.7906182162628,31.3355896031119,32.0182892266436,33.5050033414568,34.3925841090338,38.8337191295817
Lower middle income,LMC,Access to electricity (% of population),EG.ELC.ACCS.ZS,64.9641814097746,66.4079094332678,66.8193421910927,68.5230501987353,70.0697530039052,71.2721216674569,72.4994427783638,74.6271892191428,75.1800749571274,72.5615992130685,78.5739933727774,78.8563594371139,80.0957571208815,83.5160467167242,83.4152483532965
Luxembourg,LUX,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"Macao SAR, China",MAC,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
"Macedonia, FYR",MKD,Access to electricity (% of population),EG.ELC.ACCS.ZS,97.8142776489258,98.0106506347656,98.2115173339844,98.4182052612305,99,98.8712997436523,99.2,99.2,99.6515350341797,99.7261638038337,99.9574584960938,99.9938430786133,99.9998092651367,100,100
Madagascar,MDG,Access to electricity (% of population),EG.ELC.ACCS.ZS,14.2419586181641,20.3,14.8340463638306,15.1358213424683,15.4495029449463,15.7811517715454,16.1353225708008,17.4,16.9037399291992,14.3,17.7322368621826,12.9,18.5967807769775,19.0350608825684,22.9
Malawi,MWI,Access to electricity (% of population),EG.ELC.ACCS.ZS,5.62802982330322,6.2,6.9,6.48117589950562,3.65322733295476,7.09936189651489,7.43995952606201,7.80158472061157,8.7,7.6,7.4,9,11.9,10.8,11
Malaysia,MYS,Access to electricity (% of population),EG.ELC.ACCS.ZS,97.4220352172852,97.6179275512695,97.813591003418,98.0240097045898,98.2416687011719,98.4757995605469,98.729248046875,99.3,99.2892303466797,99.5673446655273,99.8,99.9291381835938,99.9851226806641,99.9985885620117,100
Maldives,MDV,Access to electricity (% of population),EG.ELC.ACCS.ZS,87.7772521972656,88.908317565918,90.0391616821289,91.1758499145508,92.3244400024414,93.4910049438476,94.6800842285156,99.9,97.1183242797852,98.2543029785156,99.1618041992188,99.7115173339844,100,99.994010925293,100
Mali,MLI,Access to electricity (% of population),EG.ELC.ACCS.ZS,13.2683544158936,14.7480278015137,16.2274799346924,17.7127742767334,16.6,20.7251415252686,22.2628307342529,24.0308958348372,25.398286819458,26.9900455474853,25.6,30.2066078186035,31.8254013061523,37.6,35.0694999694824
Malta,MLT,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Marshall Islands,MHL,Access to electricity (% of population),EG.ELC.ACCS.ZS,71.3247375488281,72.8052749633789,74.2855987548828,75.7717590332031,77.2698287963867,72.3,80.3244247436523,81.8840103149414,83.4616165161133,89.919606785433,86.6588897705078,88.2725448608399,89.8922119140625,91.5148773193359,93.1380462646484
Mauritania,MRT,Access to electricity (% of population),EG.ELC.ACCS.ZS,21.4166069030762,22.7844486236572,24.1520690917969,18.2,26.9108982086182,33.0405405405405,30,31.186975479126,32.6518821716309,34.1318130493164,35.6237564086914,37.1247100830078,38.8,39.5,41.6521072387695
Mauritius,MUS,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.4,99.0233993530273,98.9210815429688,98.8246002197266,98.7400207519531,98.6734085083008,98.6293258666992,98.6062622070313,98.6012268066406,99.4,98.6332092285156,98.6642227172852,98.7012405395508,98.7412567138672,98.7817840576172
Mexico,MEX,Access to electricity (% of population),EG.ELC.ACCS.ZS,97.897085,97.5202484130859,98.597701,98.932728,99.11416,98.2528305053711,98.914037,98.7166137695313,99.236696,99.2483596801758,99.111637,99.7487335205078,99.172928,99,100
"Micronesia, Fed. Sts.",FSM,Access to electricity (% of population),EG.ELC.ACCS.ZS,50.0130653381348,51.7513771057129,53.4894714355469,55.2334060668945,56.9892425537109,58.763053894043,60.559383392334,62.3767395019531,64.5315202481064,66.0625152587891,67.924934387207,69.7963562011719,71.6737976074219,73.5542297363281,75.435173034668
Middle East & North Africa,MEA,Access to electricity (% of population),EG.ELC.ACCS.ZS,92.1735466762778,92.9982549386344,93.3430880099719,94.2790713140812,96.0244706369386,94.8961844572793,95.4883928022762,95.7188361526539,95.9821502239785,96.5129615318201,96.9192808758069,97.8835081740153,96.8853656737509,97.8785921397276,98.0317126784446
Middle East & North Africa (excluding high income),MNA,Access to electricity (% of population),EG.ELC.ACCS.ZS,91.7971403116098,92.6561857868676,92.4963037954087,93.5354919089837,95.4942112561988,94.1528286804992,94.8125045831985,95.0600260415622,95.3500518191344,95.9544265808889,96.4186151592142,97.5355033947626,96.3682234578451,97.5233842703631,97.6998070669466
Middle income,MIC,Access to electricity (% of population),EG.ELC.ACCS.ZS,80.2996439477006,81.0906078867435,81.3837478327679,82.3520101650668,83.3248252210614,83.9616579846042,84.7279800249234,85.9651126009783,86.4231693155895,85.0448660412351,88.258583289352,88.4447417708169,89.0778757644651,90.881637833171,90.8531926510084
Moldova,MDA,Access to electricity (% of population),EG.ELC.ACCS.ZS,99,98.7500762939453,99.1,98.6,99.4096374511719,99.6332931518555,99.8194274902344,99.9363021850586,99.9860610961914,99.9986038208008,100,100,100,100,100
Monaco,MCO,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Mongolia,MNG,Access to electricity (% of population),EG.ELC.ACCS.ZS,74.5184631347656,76.3,75.399787902832,86.2,76.3044891357422,76.78076171875,77.2795486450195,77.7993698120117,78.502080443828,72.0570749108204,79.454948425293,81.2,80.6087341308594,81.1916275024414,81.775032043457
Montenegro,MNE,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.4600067138672,99.4610595703125,99.4619369506836,99.830220713073,99.4833221435547,99.5162658691406,99.5688781738281,99.6411209106445,99.7299346923828,99.8258209228516,99.9105987548828,99.7,99.9922637939453,99.9991607666016,100
Morocco,MAR,Access to electricity (% of population),EG.ELC.ACCS.ZS,74.0045394897461,76.0688629150391,78.2,80.2029266357422,96.5,84.3846054077148,86.506950378418,88.6503219604492,90.8117141723633,92.9881286621094,95.1765670776367,97.3740081787109,91.6,99.5860137939453,100
Mozambique,MOZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,8.76905345916748,8.1,10.8179121017456,11.8480739593506,12.8901414871216,13.950177192688,13.5712238463743,15,17.2579231262207,20.2,19.54319190979,20.7008457183838,21.8645076751709,24,24.1983394622803
Myanmar,MMR,Access to electricity (% of population),EG.ELC.ACCS.ZS,47,46.3460083007813,47.0825309753418,47.824893951416,48.5791625976563,49.3513984680176,50.1461563110351,50.9619445800781,48.8,52.6445808410644,53.5054244995117,54.3752822875977,52,60.5,57.0093841552734
Namibia,NAM,Access to electricity (% of population),EG.ELC.ACCS.ZS,37.5875396728516,38.5239067077637,39.4600563049316,40.4020462036133,41.3559417724609,43.7,43.3221893310547,44.3376007080078,45.371036529541,46.419490814209,47.4799613952637,47.4,49.6249351501465,50.7034301757813,51.7824249267578
Nauru,NRU,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.858757019043,99.748649597168,99.6289367675781,99.5134353637695,99.4095611572266,99.8,99.2540893554688,99.2056579589844,99.1756439208984,99,99.1622009277344,99.1624450683594,99.1720581054688,99,99.2028045654297
Nepal,NPL,Access to electricity (% of population),EG.ELC.ACCS.ZS,35.3902549743652,39.3041229248047,37.2,47.1372566223145,51.2,55.0180130004883,58.9898948669434,62.9828071594238,66.9937438964844,76.3,75.0576629638672,79.1046447753906,84.9,87.213623046875,90.7
Netherlands,NLD,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
New Caledonia,NCL,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
New Zealand,NZL,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Nicaragua,NIC,Access to electricity (% of population),EG.ELC.ACCS.ZS,73.8366928100586,74.3277206420898,74.8185272216797,73.821815,75.82373046875,76.3502502441406,76.8992919921875,77.916313,78.0574569702148,78.6605682373047,79.2756958007813,79.8998413085938,81.853073,81.1631393432617,81.7967987060547
Niger,NER,Access to electricity (% of population),EG.ELC.ACCS.ZS,8.81795120239258,9.26891899108887,9.71966648101807,7.1,9.3,11.13121509552,11.6401996612549,12.1702108383179,12.7182464599609,14.3,14.4,14.4404544830322,15.0305442810059,16.6,16.2172336578369
Nigeria,NGA,Access to electricity (% of population),EG.ELC.ACCS.ZS,44.5923004150391,52.2,46.4218521118164,47.3423614501953,48.2747764587402,50.1309194284432,50.3,51.1919898986816,48,55.9,54.269905090332,55.6,56.3719139099121,52.5,59.3
North America,NAC,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Northern Mariana Islands,MNP,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Norway,NOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
OECD members,OED,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.5296786777721,99.5501035825163,99.6549262526193,99.7177156038479,99.7776921926622,99.7516933286464,99.8202047828352,99.867673784128,99.9243458689872,99.9491567260345,99.9136463441529,99.9868594717126,99.9192998171263,..,..
Oman,OMN,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,100,100,100,100,100,100,100,100,100,100
Pakistan,PAK,Access to electricity (% of population),EG.ELC.ACCS.ZS,78.133903503418,79.5573196411133,80.9805145263672,83.85,83.8504943847656,89.2,86.7908325195313,90.73,89.8137741088867,91.37,92.8967895507813,93.6,96.0158538818359,93.5,99.1474380493164
Palau,PLW,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.4099426269531,98.3952026367187,98.3802490234375,98.9165073295092,98.3739242553711,98.3946762084961,98.4379577636719,98.5022659301758,98.5845947265625,98.6819458007813,97.6304263093788,98.9096832275391,99.8103,99.1614608764648,99.2893524169922
Panama,PAN,Access to electricity (% of population),EG.ELC.ACCS.ZS,82.2474060058594,87.8,83.6878509521484,84.4138031005859,85.1516647338867,85.9074935913086,86.6858444213867,87.485221862793,86.85,89.1350402832031,89.9794769287109,89.1,91.6923828125,92.5548400878906,93.4178009033203
Papua New Guinea,PNG,Access to electricity (% of population),EG.ELC.ACCS.ZS,13.4381170272827,14.0387105941772,14.6390829086304,15.2452983856201,12.4,16.4995079040527,17.1581172943115,17.8377552032471,19.5,19.2480945587158,19.9727916717529,20.7064990997314,21.4462146759033,22.1889343261719,22.9321537017822
Paraguay,PRY,Access to electricity (% of population),EG.ELC.ACCS.ZS,91.666443,92.558399,93.249876,94.686886,96.749045,96.452771,96.677896,96.891335,97.43086,98.23656,97.835616,99.015884,99.000716,99.331532,98.4
Peru,PER,Access to electricity (% of population),EG.ELC.ACCS.ZS,74.382688,74.380966,75.692357,77.173645,80.157275,81.988131,84.678343,86.42432,88.123061,89.707491,91.099508,92.135365,92.919989,93.852179,94.8517456054688
Philippines,PHL,Access to electricity (% of population),EG.ELC.ACCS.ZS,75.5377502441406,76.6,77.5886917114258,78.6198959350586,79.6630020141602,80.7240829467773,83.3,82.9123001098633,84.0349502563477,85.1726226806641,86.3223037719727,87.5,88.6456985473633,89.08,90.9816131591797
Poland,POL,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Portugal,PRT,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Puerto Rico,PRI,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Qatar,QAT,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Romania,ROU,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Russian Federation,RUS,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Rwanda,RWA,Access to electricity (% of population),EG.ELC.ACCS.ZS,6.74377536773682,7.62350177764893,8.50300693511963,4.8,10.285608291626,11.2008304595947,6,13.0973424911499,9.7,10.8,16.0697765350342,15.2,19.8,22.8,29.37
Samoa,WSM,Access to electricity (% of population),EG.ELC.ACCS.ZS,89.3711776733398,90.2389602661133,91.1065292358398,91.9799346923828,96.3717297274598,93.7685317993164,94.6943283081055,97.9,96.6060104370117,96.6685746994849,98.5047073364258,99.2556457519531,97.9,99.9382781982422,100
San Marino,SMR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Sao Tome and Principe,STP,Access to electricity (% of population),EG.ELC.ACCS.ZS,53.3268165588379,54.1145286560059,54.9020156860352,55.6953468322754,56.5005874633789,57.3237915039063,58.1695175170898,56.9,59.9210472106934,60.8208427429199,57.9,62.6534805297852,68.6,64.5101470947266,65.4404830932617
Saudi Arabia,SAU,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,100,100,100,100,100,100,100,100,100,100,100,100,100
Senegal,SEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,36.8,44.1986808776855,36.8,47.1,49.9,49.7807388305664,51.2196617126465,53.5,54.1575889587402,56.5,57.1555976867676,57,61,60.5,64.5
Serbia,SRB,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,99.7333068847656,99.6874389648438,99.6907216494846,99.6238250732422,99.6210174560547,99.6210174560547,99.642448425293,99.7183979974969,99.7445831298828,99.8149719238281,99.8872680664063,99.6607979324826,99.9827423095703,100
Seychelles,SYC,Access to electricity (% of population),EG.ELC.ACCS.ZS,96.1,94.923469543457,95.2510604858398,95.5844879150391,99,96.2931365966797,96.6789627075195,97.085823059082,97,97.9505996704102,98.4092712402344,98,99.2988891601563,99.6783218383789,100
Sierra Leone,SLE,Access to electricity (% of population),EG.ELC.ACCS.ZS,11.7150239944458,12.0081205368042,16.8,11.3324855164618,12.9103374481201,13.2389297485352,12.1,13.9621810913086,11.4621730735475,14.2,15.1747264862061,13.5,16.0331554412842,16.468376159668,20.3
Singapore,SGP,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Sint Maarten (Dutch part),SXM,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Slovak Republic,SVK,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Slovenia,SVN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Solomon Islands,SLB,Access to electricity (% of population),EG.ELC.ACCS.ZS,11.6231603622437,14.1381788253784,16.6529769897461,19.1736164093018,14.4,12.9,26.8297100067139,21.2,32.0358581542969,34.6629638671875,37.3020820617676,44.7,42.6043548583984,55.1,47.9191436767578
Somalia,SOM,Access to electricity (% of population),EG.ELC.ACCS.ZS,7.4,9.88585567474365,11.3409223556519,12.8018312454224,15.2337858220211,15.7654285430908,17.2787322998047,18.8130626678467,20.3654174804688,21.9327907562256,23.5121803283691,25.1005821228027,26.6949920654297,28.2924041748047,29.8903179168701
South Africa,ZAF,Access to electricity (% of population),EG.ELC.ACCS.ZS,77.1,78.8,80.9,80.9,80.7,82,81.9,82.7,82.9,84.7,85.3,85.4,86,85.5,84.2
South Asia,SAS,Access to electricity (% of population),EG.ELC.ACCS.ZS,60.4433253370925,62.0815246061794,62.7418601529584,65.5745137448685,67.0806662188635,69.0108310278428,70.6415633679575,74.0250569520991,75.1175192359573,69.3265294475412,79.35293497974,79.3183237921179,81.4486895824243,86.5139871367745,85.5691498225237
South Sudan,SSD,Access to electricity (% of population),EG.ELC.ACCS.ZS,0.00999999977648258,0.00999999977648258,0.0113150468096137,0.0336989164352417,0.155208259820938,0.50294953584671,1.02175235748291,3,1.5,3.91866946220398,4.91234540939331,5.91503286361694,6.92372846603394,7.93542766571045,8.94762802124023
Spain,ESP,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Sri Lanka,LKA,Access to electricity (% of population),EG.ELC.ACCS.ZS,80.7,74.2782440185547,75.8337326049805,77.3950653076172,78.9683074951172,80,82.1732482910156,83.8079986572266,85.3,87.76,88.8083953857422,90.2,92.1920623779297,93.8899002075195,95.5882339477539
St. Kitts and Nevis,KNA,Access to electricity (% of population),EG.ELC.ACCS.ZS,93.9394912719727,94.3795547485352,94.8193969726563,95.2650833129883,95.7226791381836,96.1982345581055,96.6963119506836,97.2154235839844,97.752555847168,98.3133850097656,98.8642120361328,99.3664779663086,99.7366943359375,99.9300155639648,100
St. Lucia,LCA,Access to electricity (% of population),EG.ELC.ACCS.ZS,90.3021469116211,90.7573623657227,91.2123641967774,91.6732025146484,92.1459426879883,92.6366577148438,93.1498947143555,93.6841506958008,94.2,94.8037414550781,95.3434225844005,95.9713973999023,96.5657348632813,97.1630783081055,97.7609176635742
St. Martin (French part),MAF,Access to electricity (% of population),EG.ELC.ACCS.ZS,55.9206428527832,56.9894943237305,58.0581245422363,59.1325950622559,60.2189750671387,61.3233184814453,62.4501876831055,63.5980796813965,64.35,65.944938659668,67.1378860473633,68.3398513793945,69.5478286743164,70.7588043212891,71.9702835083008
St. Vincent and the Grenadines,VCT,Access to electricity (% of population),EG.ELC.ACCS.ZS,82.6259384155273,83.9139099121094,85.2016677856445,86.4952621459961,87.800765991211,88.79,90.4702224731445,91.8372421264648,93.222282409668,94.6223449707031,96.034423828125,97.4555130004883,98.598648071289,99.4550628662109,100
Sub-Saharan Africa,SSF,Access to electricity (% of population),EG.ELC.ACCS.ZS,27.0840234156404,29.1673569542359,28.9020585554174,29.1182704863573,30.3464479707443,32.0376401888387,31.9592347837491,32.4761852800625,32.6196339278306,34.865911758932,35.7394216338253,36.4946749358179,37.7279267837851,38.4256607372983,42.7951221700988
Sub-Saharan Africa (excluding high income),SSA,Access to electricity (% of population),EG.ELC.ACCS.ZS,27.0758507242591,29.1598598149085,28.8947203597291,29.1110808326411,30.3390674742654,32.0308828234399,31.9524615094569,32.4695796888018,32.6130479776718,34.859795589737,35.733422075981,36.4888390891875,37.7221526367242,38.4199437754081,42.7898545384094
Sudan,SDN,Access to electricity (% of population),EG.ELC.ACCS.ZS,32.1694564819336,32.5461196899414,32.9225616455078,33.3048439025879,33.699031829834,34.1111869812012,34.5458641052246,29,35.4752998352051,35.9640464782715,36.4648094177246,36.9745864868164,44.9,38.0091552734375,38.5284423828125
Suriname,SUR,Access to electricity (% of population),EG.ELC.ACCS.ZS,96.0443725585937,95.3333892822266,94.622184753418,93.9168167114258,91.0198398886182,92.5478744506836,91.894905090332,91.2629623413086,91.1975158633725,90.0501480102539,89.463264465332,88.8853912353516,88.3135299682617,87.7446746826172,87.1763153076172
Sweden,SWE,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Switzerland,CHE,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Syrian Arab Republic,SYR,Access to electricity (% of population),EG.ELC.ACCS.ZS,86.6,90.7338104248047,91.4314117431641,92.1348495483398,99.5057574004943,93.5835037231445,94.339340209961,95.1162033081055,92.7,96.7209930419922,97.5429153442383,98.3596801757813,99.0906524658203,99.6365203857422,100
Tajikistan,TJK,Access to electricity (% of population),EG.ELC.ACCS.ZS,99,100,98.7307052612305,99.3,98.9064483642578,99.0166091918945,99.1460800170898,99,99.4612808227539,99.6363906860352,99.1,99.9174499511719,99.9784088134766,99.9973526000976,100
Tanzania,TZA,Access to electricity (% of population),EG.ELC.ACCS.ZS,10.854621887207,11.1,11.4,12.6736688613892,13.2957448959351,13.935788154602,11.5,11.2,14.8,14.2,15.3,16.4,18.9101791381836,18.5,32.8
Thailand,THA,Access to electricity (% of population),EG.ELC.ACCS.ZS,89.2616653442383,90.282211303711,91.3025436401367,92.3287200927734,99.146201481454,94.4228439331055,95.5014114379883,98.96,99.7,98.7164154052734,99.1086235489221,99.8556976318359,99.9816665649414,99.6,100
Timor-Leste,TLS,Access to electricity (% of population),EG.ELC.ACCS.ZS,24.990104675293,27.7,30.3210697174072,32.9922828674316,35.6754035949707,36.6,41.1001014709473,43.8447380065918,38,49.3850784301758,52.1747741699219,54.9734840393066,57.7781982421875,67.2815339423354,63.3941383361816
Togo,TGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,21.2418346405029,22.9990367889404,24.7560157775879,26.5188388824463,27.9,30.0862636566162,31.9014797210693,33.7377243041992,30.7917436845348,39.7,39.3425827026367,41.2328987121582,45.7,45.0285453796387,46.9283752441406
Tonga,TON,Access to electricity (% of population),EG.ELC.ACCS.ZS,86.7479019165039,87.4005508422852,88.052978515625,88.7112503051758,92.3,90.0695724487305,90.7802352905273,91.5119323730469,92.2616500854492,92.175456108246,92.8,94.5889053344727,95.3806762695313,96.1754531860352,97.02
Trinidad and Tobago,TTO,Access to electricity (% of population),EG.ELC.ACCS.ZS,93.0797500610352,93.8516616821289,94.6233520507812,95.4008865356445,96.1903305053711,96.9977340698242,97.8276672363281,99,99.2983627319336,99.7361450195313,99.9369354248047,99.9929351806641,100,100,100
Tunisia,TUN,Access to electricity (% of population),EG.ELC.ACCS.ZS,97.8,98.4,99,99.3,99.4,99.4,99.4,99.5,99.5,99.5,99.5,99.7,99.8,100,100
Turkey,TUR,Access to electricity (% of population),EG.ELC.ACCS.ZS,95.7549285888672,96.243049621582,96.7309494018555,97.2246932983398,97.730339050293,98.2698516845703,98.8069000244141,99.3107452392578,100,99.9107818603515,99.9856567382813,99.9992523193359,100,100,100
Turkmenistan,TKM,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.6007385253906,99.6005172729492,99.5998764038086,99.5998764038086,99.8413328044427,99.6360931396484,99.6832656860352,99.7497711181641,100,99.9058685302734,99.9621200561523,99.9903411865234,99.9988479614258,100,100
Turks and Caicos Islands,TCA,Access to electricity (% of population),EG.ELC.ACCS.ZS,92.8560333251953,92.9816589355469,93.1070556640625,93.2382965087891,93.3814468383789,93.5425567626953,93.7261962890625,93.9308547973633,94.1535415649414,94.3912506103516,93.1,94.8997039794922,95.1644515991211,95.4321975708008,95.700439453125
Tuvalu,TUV,Access to electricity (% of population),EG.ELC.ACCS.ZS,94.6297831632653,95.0793380737305,95.3299713134765,95.5864486694336,95.8548278808594,96.7,96.4500427246094,96.7799377441406,97.1278610229492,97.4907989501953,97.671777399205,98.2497253417969,98.6397018432617,99.0326766967773,99.426155090332
Uganda,UGA,Access to electricity (% of population),EG.ELC.ACCS.ZS,7.8,10.2439088821411,10.8483905792236,8.9,9,12.7211399078369,13.3838567733765,10,14.7693710327148,14.6,16.2149639129639,13.9,20.4,18.5,26.7
Ukraine,UKR,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.4708862304688,99.5051116943359,99.5391082763672,99.8855617013161,99.63037109375,99.8,99.7827072143555,99.8724822998047,99.9450759887695,99.9850463867188,99.8674911660777,100,100,100,100
United Arab Emirates,ARE,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
United Kingdom,GBR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
United States,USA,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Upper middle income,UMC,Access to electricity (% of population),EG.ELC.ACCS.ZS,96.0450424975202,96.3020498770707,96.6073737117559,96.932487315869,97.4200325024677,97.5707646875865,97.9513646287221,98.3228112342036,98.7755019289996,98.8660050969654,99.0594382924795,99.2142108718837,99.2358909449992,99.268933862812,99.3797144738404
Uruguay,URY,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.1693267822265,98.2378311157227,98.3061141967773,98.3802185058594,98.505426,98.692636,98.784355,98.830696105957,98.989486694336,99.17,99.3490753173828,99.611808,99.657085,99.70948,100
Uzbekistan,UZB,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.7,99.7136840820313,99.7321548461914,99.7564468383789,99.490096097274,99.8431091308594,99.9029541015625,99.9554977416992,99.9866943359375,99.9979095458984,99.9999084472656,100,100,100,100
Vanuatu,VUT,Access to electricity (% of population),EG.ELC.ACCS.ZS,25.2126979827881,26.6368370056152,28.0607566833496,29.4905166625977,26.44,33.6246200607903,33.8739738464355,33.2911151921981,36.898365020752,38.4345893859863,39.9828300476074,31.7,43.1033477783203,44.6696128845215,57.82
"Venezuela, RB",VEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.5115432739258,98.5120086669922,98.5122604370117,98.5183486938477,98.5363464355469,98.5723114013672,98.6307983398438,98.7103042602539,98.8078460693359,98.84,99.0449676513672,99.1785507202148,99.3181457519531,99.4607391357422,99.6038360595703
Vietnam,VNM,Access to electricity (% of population),EG.ELC.ACCS.ZS,89.1,89.5749282836914,90.6780853271484,96.1,96,94.0468673706055,95.2082595825195,96.1,97.5911331176758,99,100,100,99.2,100,100
